cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,config_sha256,dataset_sha256,git_commit,prompt_sha256,python_version,requests_version,run_started_at_utc,batch_id,execution_mode,model_response,finish_reason,truncated,reasoning_config,effective_reasoning_config,benchmark_mode,resolved_model,generation_id,request_id,provider,response_created,requested_at_utc,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,generation_status,taxonomic_distance,error_type
CBRO#4710,Sporophila maximiliani,Sporophila,maximiliani,Thraupidae,Passeriformes,bicudo,Great-billed Seed-Finch,BR,False,False,False,False,,BR,Great-billed Seed-Finch,gbsfin1,True,binomial,False,Great-billed Seed Finch,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Great-billed Seed-Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-5922f5193c299a5eb7d7,59aee53b-a2a6-4efb-b8ac-0ceef0093add,OpenAI,1788867857,2026-09-08T11:51:01.291529+00:00,0,49,94,143,,great billed seed finch,great billed seed finch,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4713,Dolospingus fringilloides,Dolospingus,fringilloides,Thraupidae,Passeriformes,papa-capim-de-coleira,White-naped Seedeater,BR,False,False,False,False,,BR,White-naped Seedeater,whnsee1,True,epithet_family,False,White-naped Seedeater,True,epithet_family,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Double collared Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-7d877ddc32e1c2ce225c,78c08ebb-ca3d-4ae6-8f62-81d4488695eb,OpenAI,1788867857,2026-09-08T11:51:01.291556+00:00,0,55,42,97,,double collared seedeater,white naped seedeater,False,False,,complete,2,intra_family
CBRO#4753,Poospiza nigrorufa,Poospiza,nigrorufa,Thraupidae,Passeriformes,quem-te-vestiu,Black-and-rufous Warbling-Finch,BR,False,False,False,False,,BR,Black-and-rufous Warbling Finch,barwaf1,True,binomial,True,Black-and-rufous Warbling Finch,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Black-and-rufous Warbling Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-bea9e819f80d1cd0c509,100bdd70-45e4-4562-b023-640ad9ad5153,OpenAI,1788867858,2026-09-08T11:51:01.291579+00:00,0,52,84,136,,black and rufous warbling finch,black and rufous warbling finch,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4762,Thlypopsis sordida,Thlypopsis,sordida,Thraupidae,Passeriformes,saí-canário,Orange-headed Tanager,BR,False,False,False,False,,BR,Orange-headed Tanager,orhtan1,True,binomial,False,Orange-headed Tanager,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Orange-headed Tanager,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-174ecee31249b607cdcb,358fbdcc-2ea6-4b2e-ad45-e229e4f6ef0c,OpenAI,1788867860,2026-09-08T11:51:01.291602+00:00,0,51,47,98,,orange headed tanager,orange headed tanager,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4766,Thlypopsis pyrrhocoma,Thlypopsis,pyrrhocoma,Thraupidae,Passeriformes,cabecinha-castanha,Chestnut-headed Tanager,BR,False,False,False,False,,BR,Chestnut-headed Tanager,chhtan1,True,binomial,False,Chestnut-headed Tanager,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Chestnut-headed Tanager,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-a156ac643ab226efffe9,c4cdad71-eaee-45ae-a198-506c7d01575f,OpenAI,1788867861,2026-09-08T11:51:01.291622+00:00,0,53,76,129,,chestnut headed tanager,chestnut headed tanager,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4755,Castanozoster thoracicus,Castanozoster,thoracicus,Thraupidae,Passeriformes,peito-pinhão,Bay-chested Warbling-Finch,BR,True,False,False,False,,"BR, En",Bay-chested Warbling Finch,bcwfin1,True,binomial,True,Bay-chested Warbling Finch,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Bay-chested Warbling Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-9b344cae9119a5c58945,c1d34734-67d5-4c3f-9520-dfc80078bff2,OpenAI,1788867862,2026-09-08T11:51:01.291642+00:00,0,52,141,193,,bay chested warbling finch,bay chested warbling finch,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4768,Cypsnagra hirundinacea,Cypsnagra,hirundinacea,Thraupidae,Passeriformes,bandoleta,White-rumped Tanager,BR,False,False,False,False,,BR,White-rumped Tanager,whrtan1,True,binomial,False,White-rumped Tanager,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,White-rumped Tanager,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-b3b1264d51625ae3af42,5474313a-5331-4f6f-8569-1908126c0300,OpenAI,1788867862,2026-09-08T11:51:01.291663+00:00,0,50,48,98,,white rumped tanager,white rumped tanager,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4772,Donacospiza albifrons,Donacospiza,albifrons,Thraupidae,Passeriformes,tico-tico-do-banhado,Long-tailed Reed Finch,BR,False,False,False,False,,BR,Long-tailed Reed Finch,ltrfin1,True,binomial,False,Long-tailed Reed Finch,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Long-tailed Reed Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-aae14f39c30f9224091c,c1b47fe4-d95e-4a06-9121-a68f74345cc2,OpenAI,1788867864,2026-09-08T11:51:01.291682+00:00,0,54,46,100,,long tailed reed finch,long tailed reed finch,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4757,Microspingus lateralis,Microspingus,lateralis,Thraupidae,Passeriformes,quete-do-sudeste,Buff-throated Warbling-Finch,BR,True,False,False,False,,"BR, En",Buff-throated Warbling Finch,rrwfin1,True,binomial,True,Buff-throated Warbling Finch,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Buff-throated Warbling Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-7185b8628d14b889cba8,b5baf066-bd39-440d-80e7-509581825504,OpenAI,1788867878,2026-09-08T11:51:01.291702+00:00,0,52,113,165,,buff throated warbling finch,buff throated warbling finch,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4758,Microspingus cabanisi,Microspingus,cabanisi,Thraupidae,Passeriformes,quete-do-sul,Gray-throated Warbling-Finch,BR,False,False,False,False,,BR,Gray-throated Warbling Finch,gytwaf1,True,binomial,True,Grey-throated Warbling Finch,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Gray-throated Warbling Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-451e84bdf0c1d50e0550,9b9d3ad9-dca7-49b0-a736-e7ddd877efde,OpenAI,1788867878,2026-09-08T11:51:01.291723+00:00,0,51,106,157,,gray throated warbling finch,gray throated warbling finch,True,True,cbro;ebird,complete,0,correct
CBRO#4759,Microspingus melanoleucus,Microspingus,melanoleucus,Thraupidae,Passeriformes,capacetinho,Black-capped Warbling-Finch,BR,False,False,False,False,,BR,Black-capped Warbling Finch,bcwfin2,True,binomial,True,Black-capped Warbling Finch,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Black capped Warbling Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-accb2f092eba3b5842f7,9d866b66-eca8-48ec-9f19-8a8ec2f47de8,OpenAI,1788867878,2026-09-08T11:51:01.291744+00:00,0,50,98,148,,black capped warbling finch,black capped warbling finch,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4760,Microspingus cinereus,Microspingus,cinereus,Thraupidae,Passeriformes,capacetinho-do-oco-do-pau,Cinereous Warbling-Finch,BR,True,False,False,False,,"BR, En",Cinereous Warbling Finch,ciwfin1,True,binomial,True,Cinereous Warbling Finch,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Long-crested Pygmy Tyrant,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-dd09994904db216ab4bc,813761a0-3a19-4ea4-93c1-0b2aacf89d12,OpenAI,1788867878,2026-09-08T11:51:01.291765+00:00,0,56,224,280,,long crested pygmy tyrant,cinereous warbling finch,False,False,,complete,3,intra_order
CBRO#4503,Conirostrum speciosum,Conirostrum,speciosum,Thraupidae,Passeriformes,figuinha-de-rabo-castanho,Chestnut-vented Conebill,BR,False,False,False,False,,BR,Chestnut-vented Conebill,chvcon1,True,binomial,False,Chestnut-vented Conebill,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Chestnut vented Conebill,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-26455f3f0aa50d2cc11e,c4646b0d-d4ad-448d-ab01-34c70bad3f67,OpenAI,1788867878,2026-09-08T11:51:01.291788+00:00,0,56,71,127,,chestnut vented conebill,chestnut vented conebill,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4506,Conirostrum bicolor,Conirostrum,bicolor,Thraupidae,Passeriformes,figuinha-do-mangue,Bicolored Conebill,BR,False,False,False,False,,BR,Bicolored Conebill,biccon1,True,binomial,False,Bicolored Conebill,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Bicolored Conebill,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-5f8328dc16ed8a305bc4,7a028bd5-3015-41ab-9748-814376987a1a,OpenAI,1788867882,2026-09-08T11:51:01.291807+00:00,0,54,37,91,,bicolored conebill,bicolored conebill,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4509,Conirostrum margaritae,Conirostrum,margaritae,Thraupidae,Passeriformes,figuinha-amazônica,Pearly-breasted Conebill,BR,False,False,False,False,,BR,Pearly-breasted Conebill,pebcon1,True,binomial,False,Pearly-breasted Conebill,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Amazonian Tyrannulet,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-7b9941fd64730bc963f2,07a2c54d-29d0-40bb-8683-f18da51785df,OpenAI,1788867882,2026-09-08T11:51:01.291825+00:00,0,53,82,135,,amazonian tyrannulet,pearly breasted conebill,False,False,,complete,3,intra_order
CBRO#4511,Sicalis citrina,Sicalis,citrina,Thraupidae,Passeriformes,canário-rasteiro,Stripe-tailed Yellow-Finch,BR,False,False,False,False,,BR,Stripe-tailed Yellow-Finch,styfin1,True,binomial,False,Stripe-tailed Yellow Finch,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Stripe-tailed Yellow-Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-53c1dca8b3b302318c07,8cf3849b-91a3-429f-82e1-95fb6671fc95,OpenAI,1788867878,2026-09-08T11:51:01.291853+00:00,0,53,53,106,,stripe tailed yellow finch,stripe tailed yellow finch,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4514,Sicalis flaveola,Sicalis,flaveola,Thraupidae,Passeriformes,canário-da-terra,Saffron Finch,BR,False,False,False,False,,BR,Saffron Finch,saffin,True,binomial,False,Saffron Finch,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Saffron Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-1dc333d082338d667e78,c2e845bd-b604-4f35-96e7-31ee7fb7fd29,OpenAI,1788867882,2026-09-08T11:51:01.291873+00:00,0,52,28,80,,saffron finch,saffron finch,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4517,Sicalis columbiana,Sicalis,columbiana,Thraupidae,Passeriformes,canário-do-amazonas,Orange-fronted Yellow-Finch,BR,False,False,False,False,,BR,Orange-fronted Yellow-Finch,ofyfin1,True,binomial,False,Orange-fronted Yellow Finch,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Orange-fronted Yellow-Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-e0cb117077a79de17850,5f99867c-7ac1-462a-b6fe-6f8f99c826f7,OpenAI,1788867878,2026-09-08T11:51:01.291891+00:00,0,53,50,103,,orange fronted yellow finch,orange fronted yellow finch,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4520,Sicalis luteola,Sicalis,luteola,Thraupidae,Passeriformes,tipio,Grassland Yellow-Finch,BR,False,False,False,False,,BR,Grassland Yellow-Finch,gryfin1,True,binomial,False,Grassland Yellow Finch,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Grassland Yellow Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-c01411db7af525a61ae5,10ab5117-f6c6-4bad-be3c-6325b328a33f,OpenAI,1788867882,2026-09-08T11:51:01.291911+00:00,0,49,64,113,,grassland yellow finch,grassland yellow finch,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4526,Haplospiza unicolor,Haplospiza,unicolor,Thraupidae,Passeriformes,cigarra-bambu,Uniform Finch,BR,False,False,False,False,,BR,Uniform Finch,unifin1,True,binomial,False,Uniform Finch,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Uniform Finch,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-cbf9f366d5273e47e822,358e95d2-8e38-4466-8ce7-c23698b01534,OpenAI,1788867878,2026-09-08T11:51:01.291931+00:00,0,52,85,137,,uniform finch,uniform finch,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4528,Catamenia homochroa,Catamenia,homochroa,Thraupidae,Passeriformes,patativa-da-amazônia,Paramo Seedeater,BR,False,False,False,True,,BR#,Paramo Seedeater,parsee1,True,binomial,False,Paramo Seedeater,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Slate colored Seedeater,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-921fd3bf1fb76344faf2,988b20f4-bc41-4dd0-a816-1915b0f41801,OpenAI,1788867885,2026-09-08T11:51:01.291948+00:00,0,53,133,186,,slate colored seedeater,paramo seedeater,False,False,,complete,2,intra_family
CBRO#4531,Diglossa duidae,Diglossa,duidae,Thraupidae,Passeriformes,fura-flor-escamoso,Scaled Flowerpiercer,BR,False,False,False,True,,BR#,Scaled Flowerpiercer,scaflo1,True,binomial,False,Scaled Flowerpiercer,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Scaled Flowerpiercer,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-a6c012c5d5c28e0d243f,fd735e11-baca-42c8-a706-ce8a22abba75,OpenAI,1788867879,2026-09-08T11:51:01.291968+00:00,0,55,141,196,,scaled flowerpiercer,scaled flowerpiercer,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#4533,Diglossa major,Diglossa,major,Thraupidae,Passeriformes,fura-flor-grande,Greater Flowerpiercer,BR,False,False,False,True,,BR#,Greater Flowerpiercer,greflo1,True,binomial,False,Greater Flowerpiercer,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788867675-539w2Xk7vreNtiyaoEir,openrouter_batch_sequence,Greater Flowerpiercer,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788867675-03ae5abb4b21eb317b1f,dce4a7dc-34df-4d47-8bb4-e75d2e6fb035,OpenAI,1788867885,2026-09-08T11:51:01.291985+00:00,0,53,37,90,,greater flowerpiercer,greater flowerpiercer,True,True,cbro;ebird;avilist,complete,0,correct
